image_path,label,code,date,future_return
data\images\train\hk.00040\2021-08-04.png,0,hk.00040,2021-08-04,0.0
data\images\train\hk.00040\2021-08-05.png,0,hk.00040,2021-08-05,0.015151515151515164
data\images\train\hk.00040\2021-08-06.png,1,hk.00040,2021-08-06,0.030769230769230795
data\images\train\hk.00040\2021-08-09.png,1,hk.00040,2021-08-09,0.07936507936507943
data\images\train\hk.00040\2021-08-10.png,0,hk.00040,2021-08-10,0.01492537313432837
data\images\train\hk.00040\2021-08-11.png,1,hk.00040,2021-08-11,0.030303030303030328
data\images\train\hk.00040\2021-08-12.png,0,hk.00040,2021-08-12,0.0
data\images\train\hk.00040\2021-08-13.png,0,hk.00040,2021-08-13,0.0
data\images\train\hk.00040\2021-08-16.png,0,hk.00040,2021-08-16,-0.014705882352941188
data\images\train\hk.00040\2021-08-17.png,0,hk.00040,2021-08-17,-0.014705882352941188
data\images\train\hk.00040\2021-08-18.png,0,hk.00040,2021-08-18,-0.058823529411764754
data\images\train\hk.00040\2021-08-19.png,0,hk.00040,2021-08-19,-0.044776119402985114
data\images\train\hk.00040\2021-08-20.png,0,hk.00040,2021-08-20,-0.044776119402985114
data\images\train\hk.00040\2021-08-23.png,0,hk.00040,2021-08-23,-0.01492537313432837
data\images\train\hk.00040\2021-08-24.png,0,hk.00040,2021-08-24,0.0
data\images\train\hk.00040\2021-08-25.png,1,hk.00040,2021-08-25,0.03125000000000003
data\images\train\hk.00040\2021-08-26.png,1,hk.00040,2021-08-26,0.03125000000000003
data\images\train\hk.00040\2021-08-27.png,0,hk.00040,2021-08-27,0.015625000000000014
data\images\train\hk.00040\2021-08-30.png,0,hk.00040,2021-08-30,0.0
data\images\train\hk.00040\2021-08-31.png,0,hk.00040,2021-08-31,-0.01492537313432837
data\images\train\hk.00040\2021-09-01.png,0,hk.00040,2021-09-01,0.0
data\images\train\hk.00040\2021-09-02.png,0,hk.00040,2021-09-02,-0.015151515151515164
data\images\train\hk.00040\2021-09-03.png,0,hk.00040,2021-09-03,0.015384615384615398
data\images\train\hk.00040\2021-09-06.png,0,hk.00040,2021-09-06,0.015151515151515164
data\images\train\hk.00040\2021-09-07.png,0,hk.00040,2021-09-07,0.015151515151515164
data\images\train\hk.00040\2021-09-08.png,0,hk.00040,2021-09-08,0.015151515151515164
data\images\train\hk.00040\2021-09-09.png,0,hk.00040,2021-09-09,0.015384615384615398
data\images\train\hk.00040\2021-09-10.png,0,hk.00040,2021-09-10,-0.015151515151515164
data\images\train\hk.00040\2021-09-13.png,0,hk.00040,2021-09-13,-0.02985074626865674
data\images\train\hk.00040\2021-09-14.png,0,hk.00040,2021-09-14,-0.044776119402985114
data\images\train\hk.00040\2021-09-15.png,0,hk.00040,2021-09-15,-0.044776119402985114
data\images\train\hk.00040\2021-09-16.png,0,hk.00040,2021-09-16,-0.030303030303030328
data\images\train\hk.00040\2021-09-17.png,0,hk.00040,2021-09-17,-0.030769230769230795
data\images\train\hk.00040\2021-09-20.png,0,hk.00040,2021-09-20,-0.030769230769230795
data\images\train\hk.00040\2021-09-21.png,0,hk.00040,2021-09-21,-0.04687500000000004
data\images\train\hk.00040\2021-09-23.png,0,hk.00040,2021-09-23,-0.015625000000000014
data\images\train\hk.00040\2021-09-24.png,0,hk.00040,2021-09-24,-0.03125000000000003
data\images\train\hk.00040\2021-09-27.png,0,hk.00040,2021-09-27,0.0
data\images\train\hk.00040\2021-09-28.png,0,hk.00040,2021-09-28,0.015873015873015886
data\images\train\hk.00040\2021-09-29.png,1,hk.00040,2021-09-29,0.06557377049180334
data\images\train\hk.00040\2021-09-30.png,0,hk.00040,2021-09-30,0.015873015873015886
data\images\train\hk.00040\2021-10-04.png,1,hk.00040,2021-10-04,0.04838709677419359
data\images\train\hk.00040\2021-10-05.png,0,hk.00040,2021-10-05,0.015873015873015886
data\images\train\hk.00040\2021-10-06.png,0,hk.00040,2021-10-06,0.0
data\images\train\hk.00040\2021-10-07.png,0,hk.00040,2021-10-07,-0.015384615384615398
data\images\train\hk.00040\2021-10-08.png,0,hk.00040,2021-10-08,0.0
data\images\train\hk.00040\2021-10-11.png,0,hk.00040,2021-10-11,0.0
data\images\train\hk.00040\2021-10-12.png,0,hk.00040,2021-10-12,0.0
data\images\train\hk.00040\2021-10-15.png,1,hk.00040,2021-10-15,0.03125000000000003
data\images\train\hk.00040\2021-10-18.png,1,hk.00040,2021-10-18,0.03125000000000003
data\images\train\hk.00040\2021-10-19.png,1,hk.00040,2021-10-19,0.03125000000000003
data\images\train\hk.00040\2021-10-20.png,0,hk.00040,2021-10-20,0.015384615384615398
data\images\train\hk.00040\2021-10-21.png,0,hk.00040,2021-10-21,0.015625000000000014
data\images\train\hk.00040\2021-10-22.png,0,hk.00040,2021-10-22,-0.030303030303030328
data\images\train\hk.00040\2021-10-25.png,0,hk.00040,2021-10-25,-0.015151515151515164
data\images\train\hk.00040\2021-10-26.png,0,hk.00040,2021-10-26,-0.015151515151515164
data\images\train\hk.00040\2021-10-27.png,0,hk.00040,2021-10-27,-0.04545454545454549
data\images\train\hk.00040\2021-10-28.png,0,hk.00040,2021-10-28,-0.015384615384615398
data\images\train\hk.00040\2021-10-29.png,0,hk.00040,2021-10-29,-0.03125000000000003
data\images\train\hk.00040\2021-11-01.png,0,hk.00040,2021-11-01,-0.030769230769230795
data\images\train\hk.00040\2021-11-02.png,0,hk.00040,2021-11-02,-0.030769230769230795
data\images\train\hk.00040\2021-11-03.png,0,hk.00040,2021-11-03,-0.03174603174603177
data\images\train\hk.00040\2021-11-04.png,0,hk.00040,2021-11-04,-0.04687500000000004
data\images\train\hk.00040\2021-11-05.png,0,hk.00040,2021-11-05,0.0
data\images\train\hk.00040\2021-11-08.png,0,hk.00040,2021-11-08,-0.015873015873015886
data\images\train\hk.00040\2021-11-09.png,0,hk.00040,2021-11-09,-0.015873015873015886
data\images\train\hk.00040\2021-11-10.png,1,hk.00040,2021-11-10,0.03278688524590167
data\images\train\hk.00040\2021-11-11.png,0,hk.00040,2021-11-11,0.016393442622950834
data\images\train\hk.00040\2021-11-12.png,0,hk.00040,2021-11-12,0.01612903225806453
data\images\train\hk.00040\2021-11-15.png,0,hk.00040,2021-11-15,0.01612903225806453
data\images\train\hk.00040\2021-11-16.png,0,hk.00040,2021-11-16,-0.01612903225806453
data\images\train\hk.00040\2021-11-17.png,0,hk.00040,2021-11-17,0.0
data\images\train\hk.00040\2021-11-18.png,0,hk.00040,2021-11-18,0.01612903225806453
data\images\train\hk.00040\2021-11-19.png,0,hk.00040,2021-11-19,0.0
data\images\train\hk.00040\2021-11-22.png,0,hk.00040,2021-11-22,-0.03174603174603177
data\images\train\hk.00040\2021-11-23.png,0,hk.00040,2021-11-23,0.0
data\images\train\hk.00040\2021-11-24.png,0,hk.00040,2021-11-24,-0.03174603174603177
data\images\train\hk.00040\2021-11-25.png,0,hk.00040,2021-11-25,-0.015873015873015886
data\images\train\hk.00040\2021-11-26.png,0,hk.00040,2021-11-26,0.015873015873015886
data\images\train\hk.00040\2021-11-29.png,0,hk.00040,2021-11-29,0.016393442622950834
data\images\train\hk.00040\2021-11-30.png,0,hk.00040,2021-11-30,0.016393442622950834
data\images\train\hk.00040\2021-12-01.png,0,hk.00040,2021-12-01,0.016393442622950834
data\images\train\hk.00040\2021-12-02.png,0,hk.00040,2021-12-02,0.01612903225806453
data\images\train\hk.00040\2021-12-03.png,0,hk.00040,2021-12-03,-0.03125000000000003
data\images\train\hk.00040\2021-12-06.png,0,hk.00040,2021-12-06,0.0
data\images\train\hk.00040\2021-12-07.png,0,hk.00040,2021-12-07,0.0
data\images\train\hk.00040\2021-12-08.png,0,hk.00040,2021-12-08,0.0
data\images\train\hk.00040\2021-12-09.png,0,hk.00040,2021-12-09,-0.015873015873015886
data\images\train\hk.00040\2021-12-10.png,0,hk.00040,2021-12-10,-0.01612903225806453
data\images\train\hk.00040\2021-12-13.png,0,hk.00040,2021-12-13,-0.04838709677419359
data\images\train\hk.00040\2021-12-14.png,0,hk.00040,2021-12-14,-0.04838709677419359
data\images\train\hk.00040\2021-12-15.png,0,hk.00040,2021-12-15,-0.08064516129032265
data\images\train\hk.00040\2021-12-16.png,0,hk.00040,2021-12-16,-0.04838709677419359
data\images\train\hk.00040\2021-12-17.png,0,hk.00040,2021-12-17,0.016393442622950834
data\images\train\hk.00040\2021-12-20.png,1,hk.00040,2021-12-20,0.0677966101694916
data\images\train\hk.00040\2021-12-21.png,1,hk.00040,2021-12-21,0.08474576271186449
data\images\train\hk.00040\2021-12-22.png,1,hk.00040,2021-12-22,0.15789473684210542
data\images\train\hk.00040\2021-12-23.png,1,hk.00040,2021-12-23,0.11864406779661028
data\images\train\hk.00040\2021-12-24.png,1,hk.00040,2021-12-24,0.04838709677419359
data\images\train\hk.00040\2021-12-28.png,1,hk.00040,2021-12-28,0.04761904761904766
data\images\train\hk.00040\2021-12-29.png,1,hk.00040,2021-12-29,0.03125000000000003
data\images\train\hk.00040\2021-12-30.png,0,hk.00040,2021-12-30,0.0
data\images\train\hk.00040\2021-12-31.png,0,hk.00040,2021-12-31,0.0
data\images\train\hk.00040\2022-01-03.png,0,hk.00040,2022-01-03,0.015384615384615398
data\images\train\hk.00040\2022-01-04.png,0,hk.00040,2022-01-04,0.0
data\images\train\hk.00040\2022-01-05.png,0,hk.00040,2022-01-05,0.0
data\images\train\hk.00040\2022-01-06.png,0,hk.00040,2022-01-06,0.0
data\images\train\hk.00040\2022-01-07.png,0,hk.00040,2022-01-07,0.015151515151515164
data\images\train\hk.00040\2022-01-10.png,0,hk.00040,2022-01-10,0.015151515151515164
data\images\train\hk.00040\2022-01-11.png,1,hk.00040,2022-01-11,0.07575757575757565
data\images\train\hk.00040\2022-01-12.png,1,hk.00040,2022-01-12,0.07575757575757565
data\images\train\hk.00040\2022-01-13.png,1,hk.00040,2022-01-13,0.06060606060606049
data\images\train\hk.00040\2022-01-14.png,1,hk.00040,2022-01-14,0.04477611940298495
data\images\train\hk.00040\2022-01-17.png,0,hk.00040,2022-01-17,0.01492537313432837
data\images\train\hk.00040\2022-01-18.png,0,hk.00040,2022-01-18,-0.028169014084507067
data\images\train\hk.00040\2022-01-19.png,0,hk.00040,2022-01-19,0.0
data\images\train\hk.00040\2022-01-20.png,0,hk.00040,2022-01-20,0.0142857142857143
data\images\train\hk.00040\2022-01-21.png,0,hk.00040,2022-01-21,0.0
data\images\train\hk.00040\2022-01-24.png,1,hk.00040,2022-01-24,0.07352941176470577
data\images\train\hk.00040\2022-01-25.png,1,hk.00040,2022-01-25,0.11594202898550736
data\images\train\hk.00040\2022-01-26.png,1,hk.00040,2022-01-26,0.056338028169014134
data\images\train\hk.00040\2022-01-27.png,1,hk.00040,2022-01-27,0.028169014084507067
data\images\train\hk.00040\2022-01-28.png,1,hk.00040,2022-01-28,0.0714285714285715
data\images\train\hk.00040\2022-01-31.png,1,hk.00040,2022-01-31,0.13698630136986298
data\images\train\hk.00040\2022-02-04.png,1,hk.00040,2022-02-04,0.06493506493506485
data\images\train\hk.00040\2022-02-07.png,1,hk.00040,2022-02-07,0.05333333333333338
data\images\train\hk.00040\2022-02-08.png,0,hk.00040,2022-02-08,-0.09589041095890405
data\images\train\hk.00040\2022-02-09.png,0,hk.00040,2022-02-09,-0.10666666666666662
data\images\train\hk.00040\2022-02-10.png,0,hk.00040,2022-02-10,-0.18072289156626495
data\images\train\hk.00040\2022-02-11.png,0,hk.00040,2022-02-11,-0.19512195121951212
data\images\train\hk.00040\2022-02-14.png,0,hk.00040,2022-02-14,-0.15189873417721517
data\images\train\hk.00040\2022-02-15.png,0,hk.00040,2022-02-15,0.015151515151515164
data\images\train\hk.00040\2022-02-16.png,0,hk.00040,2022-02-16,-0.01492537313432837
data\images\train\hk.00040\2022-02-17.png,0,hk.00040,2022-02-17,-0.058823529411764754
data\images\train\hk.00040\2022-02-18.png,0,hk.00040,2022-02-18,-0.015151515151515164
data\images\train\hk.00040\2022-02-21.png,0,hk.00040,2022-02-21,-0.02985074626865674
data\images\train\hk.00040\2022-02-22.png,0,hk.00040,2022-02-22,-0.02985074626865674
data\images\train\hk.00040\2022-02-23.png,0,hk.00040,2022-02-23,-0.030303030303030328
data\images\train\hk.00040\2022-02-24.png,0,hk.00040,2022-02-24,0.0
data\images\train\hk.00040\2022-02-25.png,0,hk.00040,2022-02-25,-0.015384615384615398
data\images\train\hk.00040\2022-02-28.png,0,hk.00040,2022-02-28,-0.030769230769230795
data\images\train\hk.00040\2022-03-01.png,0,hk.00040,2022-03-01,-0.06153846153846159
data\images\train\hk.00040\2022-03-02.png,0,hk.00040,2022-03-02,-0.015625000000000014
data\images\train\hk.00040\2022-03-03.png,0,hk.00040,2022-03-03,-0.03125000000000003
data\images\train\hk.00040\2022-03-04.png,0,hk.00040,2022-03-04,0.0
data\images\train\hk.00040\2022-03-07.png,0,hk.00040,2022-03-07,0.0
data\images\train\hk.00040\2022-03-08.png,0,hk.00040,2022-03-08,0.0
data\images\train\hk.00040\2022-03-09.png,0,hk.00040,2022-03-09,0.015873015873015886
data\images\train\hk.00040\2022-03-10.png,1,hk.00040,2022-03-10,0.03225806451612906
data\images\train\hk.00040\2022-03-11.png,0,hk.00040,2022-03-11,-0.03125000000000003
data\images\train\hk.00040\2022-03-14.png,0,hk.00040,2022-03-14,0.0
data\images\train\hk.00040\2022-03-15.png,1,hk.00040,2022-03-15,0.04918032786885251
data\images\train\hk.00040\2022-03-16.png,0,hk.00040,2022-03-16,0.0
data\images\train\hk.00040\2022-03-17.png,0,hk.00040,2022-03-17,0.015625000000000014
data\images\train\hk.00040\2022-03-18.png,1,hk.00040,2022-03-18,0.04838709677419359
data\images\train\hk.00040\2022-03-21.png,1,hk.00040,2022-03-21,0.04761904761904766
data\images\train\hk.00040\2022-03-22.png,1,hk.00040,2022-03-22,0.03125000000000003
data\images\train\hk.00040\2022-03-23.png,1,hk.00040,2022-03-23,0.03125000000000003
data\images\train\hk.00040\2022-03-24.png,0,hk.00040,2022-03-24,0.015384615384615398
data\images\train\hk.00040\2022-03-25.png,0,hk.00040,2022-03-25,0.0
data\images\train\hk.00040\2022-03-28.png,0,hk.00040,2022-03-28,-0.015151515151515164
data\images\train\hk.00040\2022-03-29.png,0,hk.00040,2022-03-29,-0.015151515151515164
data\images\train\hk.00040\2022-03-30.png,0,hk.00040,2022-03-30,-0.015151515151515164
data\images\train\hk.00040\2022-03-31.png,0,hk.00040,2022-03-31,0.0
data\images\train\hk.00040\2022-04-01.png,0,hk.00040,2022-04-01,0.0
data\images\train\hk.00040\2022-04-04.png,0,hk.00040,2022-04-04,0.0
data\images\train\hk.00040\2022-04-06.png,0,hk.00040,2022-04-06,0.0
data\images\train\hk.00040\2022-04-07.png,0,hk.00040,2022-04-07,0.015384615384615398
data\images\train\hk.00040\2022-04-08.png,0,hk.00040,2022-04-08,-0.015151515151515164
data\images\train\hk.00040\2022-04-11.png,0,hk.00040,2022-04-11,0.015384615384615398
data\images\train\hk.00040\2022-04-12.png,1,hk.00040,2022-04-12,0.04615384615384619
data\images\train\hk.00040\2022-04-13.png,1,hk.00040,2022-04-13,0.09230769230769222
data\images\train\hk.00040\2022-04-14.png,1,hk.00040,2022-04-14,0.07575757575757565
data\images\train\hk.00040\2022-04-19.png,1,hk.00040,2022-04-19,0.07692307692307682
data\images\train\hk.00040\2022-04-20.png,1,hk.00040,2022-04-20,0.045454545454545324
data\images\train\hk.00040\2022-04-21.png,0,hk.00040,2022-04-21,0.014705882352941025
data\images\train\hk.00040\2022-04-22.png,0,hk.00040,2022-04-22,0.0
data\images\train\hk.00040\2022-04-25.png,0,hk.00040,2022-04-25,0.0
data\images\train\hk.00040\2022-04-26.png,1,hk.00040,2022-04-26,0.0285714285714286
data\images\train\hk.00040\2022-04-27.png,0,hk.00040,2022-04-27,0.01449275362318842
data\images\train\hk.00040\2022-04-28.png,0,hk.00040,2022-04-28,0.0
data\images\train\hk.00040\2022-04-29.png,0,hk.00040,2022-04-29,-0.07042253521126751
data\images\train\hk.00040\2022-05-03.png,0,hk.00040,2022-05-03,-0.08450704225352106
data\images\train\hk.00040\2022-05-04.png,0,hk.00040,2022-05-04,-0.09722222222222215
data\images\train\hk.00040\2022-05-05.png,0,hk.00040,2022-05-05,-0.05714285714285704
data\images\train\hk.00040\2022-05-06.png,0,hk.00040,2022-05-06,-0.05797101449275352
data\images\train\hk.00040\2022-05-10.png,0,hk.00040,2022-05-10,-0.015151515151515164
data\images\train\hk.00040\2022-05-11.png,0,hk.00040,2022-05-11,-0.015384615384615398
data\images\train\hk.00040\2022-05-12.png,0,hk.00040,2022-05-12,-0.030769230769230795
data\images\train\hk.00040\2022-05-13.png,0,hk.00040,2022-05-13,-0.04545454545454549
data\images\train\hk.00040\2022-05-16.png,0,hk.00040,2022-05-16,-0.030769230769230795
data\images\train\hk.00040\2022-05-17.png,0,hk.00040,2022-05-17,-0.04615384615384619
data\images\train\hk.00040\2022-05-18.png,0,hk.00040,2022-05-18,-0.03125000000000003
data\images\train\hk.00040\2022-05-19.png,0,hk.00040,2022-05-19,0.0
data\images\train\hk.00040\2022-05-20.png,0,hk.00040,2022-05-20,-0.015873015873015886
data\images\train\hk.00040\2022-05-23.png,0,hk.00040,2022-05-23,0.0
data\images\train\hk.00040\2022-05-24.png,0,hk.00040,2022-05-24,0.01612903225806453
data\images\train\hk.00040\2022-05-25.png,0,hk.00040,2022-05-25,0.0
data\images\train\hk.00040\2022-05-26.png,0,hk.00040,2022-05-26,-0.015873015873015886
data\images\train\hk.00040\2022-05-27.png,0,hk.00040,2022-05-27,0.01612903225806453
data\images\train\hk.00040\2022-05-30.png,0,hk.00040,2022-05-30,0.0
data\images\train\hk.00040\2022-05-31.png,0,hk.00040,2022-05-31,0.0
data\images\train\hk.00040\2022-06-01.png,0,hk.00040,2022-06-01,0.01612903225806453
data\images\train\hk.00040\2022-06-02.png,0,hk.00040,2022-06-02,0.01612903225806453
data\images\train\hk.00040\2022-06-06.png,0,hk.00040,2022-06-06,-0.015873015873015886
data\images\train\hk.00040\2022-06-07.png,0,hk.00040,2022-06-07,-0.015873015873015886
data\images\train\hk.00040\2022-06-08.png,0,hk.00040,2022-06-08,-0.015873015873015886
data\images\train\hk.00040\2022-06-09.png,0,hk.00040,2022-06-09,-0.015873015873015886
data\images\train\hk.00040\2022-06-10.png,0,hk.00040,2022-06-10,0.0
data\images\train\hk.00040\2022-06-13.png,0,hk.00040,2022-06-13,0.0
data\images\train\hk.00040\2022-06-14.png,0,hk.00040,2022-06-14,0.0
data\images\train\hk.00040\2022-06-15.png,0,hk.00040,2022-06-15,0.0
data\images\train\hk.00040\2022-06-16.png,0,hk.00040,2022-06-16,0.01612903225806453
data\images\train\hk.00040\2022-06-17.png,0,hk.00040,2022-06-17,0.0
data\images\train\hk.00040\2022-06-20.png,1,hk.00040,2022-06-20,0.03225806451612906
data\images\train\hk.00040\2022-06-21.png,1,hk.00040,2022-06-21,0.04838709677419359
data\images\train\hk.00040\2022-06-22.png,1,hk.00040,2022-06-22,0.08064516129032265
data\images\train\hk.00040\2022-06-23.png,0,hk.00040,2022-06-23,0.015873015873015886
data\images\train\hk.00040\2022-06-24.png,0,hk.00040,2022-06-24,0.015873015873015886
data\images\train\hk.00040\2022-06-27.png,0,hk.00040,2022-06-27,0.0
data\images\train\hk.00040\2022-06-28.png,0,hk.00040,2022-06-28,-0.015384615384615398
data\images\train\hk.00040\2022-06-29.png,0,hk.00040,2022-06-29,-0.044776119402985114
data\images\train\hk.00040\2022-06-30.png,0,hk.00040,2022-06-30,0.015625000000000014
data\images\train\hk.00040\2022-07-04.png,0,hk.00040,2022-07-04,0.0
data\images\train\hk.00040\2022-07-05.png,0,hk.00040,2022-07-05,0.0
data\images\train\hk.00040\2022-07-06.png,0,hk.00040,2022-07-06,0.0
data\images\train\hk.00040\2022-07-07.png,0,hk.00040,2022-07-07,-0.015625000000000014
data\images\train\hk.00040\2022-07-08.png,0,hk.00040,2022-07-08,-0.04615384615384619
data\images\train\hk.00040\2022-07-11.png,0,hk.00040,2022-07-11,-0.015625000000000014
data\images\train\hk.00040\2022-07-12.png,0,hk.00040,2022-07-12,-0.015625000000000014
data\images\train\hk.00040\2022-07-13.png,0,hk.00040,2022-07-13,-0.015625000000000014
data\images\train\hk.00040\2022-07-14.png,0,hk.00040,2022-07-14,0.0
data\images\train\hk.00040\2022-07-15.png,0,hk.00040,2022-07-15,0.01612903225806453
data\images\train\hk.00040\2022-07-18.png,0,hk.00040,2022-07-18,-0.015873015873015886
data\images\train\hk.00040\2022-07-19.png,0,hk.00040,2022-07-19,0.0
data\images\train\hk.00040\2022-07-20.png,0,hk.00040,2022-07-20,-0.015873015873015886
data\images\train\hk.00040\2022-07-21.png,0,hk.00040,2022-07-21,-0.015873015873015886
data\images\train\hk.00040\2022-07-22.png,0,hk.00040,2022-07-22,-0.015873015873015886
